,地域,都道府県,市町村名,自然・人文,種別名称,資源名称,資源ランク
404,東北,岩手,八幡平市,自然,岩石・洞窟,岩手山焼走り熔岩流,B
405,東北,岩手,岩泉町,自然,岩石・洞窟,安家洞,B
406,東北,宮城,仙台市,自然,岩石・洞窟,磐司岩,B
407,東北,秋田,湯沢市,自然,岩石・洞窟,川原毛地獄,B
408,東北,福島,田村市,自然,岩石・洞窟,入水鍾乳洞,B
409,東北,福島,田村市,自然,岩石・洞窟,あぶくま洞,B
410,北関東,群馬,嬬恋村,自然,岩石・洞窟,鬼押出,A
411,東京,東京,大島町,自然,岩石・洞窟,三原山溶岩群,A
412,東京,東京,三宅村,自然,岩石・洞窟,三宅島溶岩群,B
413,北陸,福井,小浜市,自然,岩石・洞窟,若狭蘇洞門,B
414,北陸,岐阜,高山市,自然,岩石・洞窟,飛騨大鍾乳洞,B
415,北陸,岐阜,本巣市,自然,岩石・洞窟,根尾谷断層,B
416,東海,静岡,御殿場市,自然,岩石・洞窟,駒門風穴,B
417,南関西,三重,熊野市,自然,海岸・岬,熊野灘海蝕海岸・鬼ヶ城,B
418,北関西,滋賀,多賀町,自然,岩石・洞窟,河内の風穴,B
419,中国,兵庫,淡路市,自然,岩石・洞窟,野島断層,B
420,南関西,和歌山,白浜町,自然,岩石・洞窟,三段壁,B
421,南関西,和歌山,串本町,自然,岩石・洞窟,橋杭岩,B
422,中国,島根,松江市,自然,岩石・洞窟,多古七ッ穴,B
423,中国,島根,松江市,自然,岩石・洞窟,加賀の潜戸,B
424,中国,島根,知夫村,自然,岩石・洞窟,知夫赤壁,B
425,中国,島根,隠岐の島町,自然,岩石・洞窟,屏風岩,B
426,中国,岡山,新見市,自然,岩石・洞窟,満奇洞,B
427,中国,岡山,倉敷市,自然,岩石・洞窟,象岩,B
428,中国,岡山,新見市/真庭市,自然,岩石・洞窟,阿哲台,B
429,中国,山口,美祢市,自然,岩石・洞窟,秋芳洞・秋吉台,A
430,中国,山口,美祢市,自然,岩石・洞窟,大正洞,B
431,中国,山口,美祢市,自然,岩石・洞窟,景清穴,B
432,中国,山口,長門市,自然,海岸・岬,青海島,B
433,四国,徳島,阿波市,自然,岩石・洞窟,阿波の土桂,B
434,四国,愛媛,久万高原町,自然,岩石・洞窟,八釜の甌穴群,B
435,四国,愛媛,久万高原町/津野町/他,自然,岩石・洞窟,四国カルスト,B
436,四国,高知,土佐清水市,自然,岩石・洞窟,竜串・見残し,B
437,四国,高知,安芸市,自然,岩石・洞窟,伊尾木洞,B
438,四国,高知,香美市,自然,岩石・洞窟,龍河洞,B
439,九州,福岡,糸島市,自然,岩石・洞窟,芥屋大門,B
440,九州,福岡,北九州市/苅田町/他,自然,岩石・洞窟,平尾台,B
441,九州,福岡,北九州市,自然,岩石・洞窟,千仏鍾乳洞,B
442,九州,長崎,雲仙市,自然,岩石・洞窟,普賢岳溶岩流,A
443,九州,長崎,五島市,自然,岩石・洞窟,福江火山群,B
444,九州,長崎,五島市,自然,岩石・洞窟,嵯峨島火山海蝕崖,B
445,九州,長崎,五島市,自然,海岸・岬,男女群島海岸,B
446,九州,熊本,球磨村,自然,岩石・洞窟,球泉洞,B
447,九州,大分,臼杵市,自然,岩石・洞窟,風連鍾乳洞,B
448,九州,宮崎,宮崎市,自然,岩石・洞窟,青島の隆起海床と奇形波蝕痕,B
449,九州,宮崎,都城市,自然,岩石・洞窟,関の尾の甌穴,B
450,九州,鹿児島,知名町,自然,岩石・洞窟,昇竜洞,B
451,九州,鹿児島,知名町,自然,岩石・洞窟,大山水鏡洞,B
452,九州,鹿児島,知名町,自然,岩石・洞窟,水連洞,B
453,九州,沖縄,南城市,自然,岩石・洞窟,玉泉洞,A
454,九州,沖縄,久米島町,自然,岩石・洞窟,久米島畳石(久),B
455,北海道,北海道,釧路市/鶴居村/他,自然,動物,釧路湿原のタンチョウヅル,A
456,北海道,北海道,斜里町/羅臼町,自然,動物,知床のオジロワシ・オオワシ,B
457,北海道,北海道,羽幌町,自然,動物,天売島海鳥,B
458,北海道,北海道,厚岸町,自然,動物,大黒島の海鳥,B
459,北海道,北海道,根室市,自然,動物,ユルリ島モユルリ島の海鳥,B
460,東北,青森,八戸市,自然,動物,蕪島のウミネコ,A
461,東北,青森,平内町,自然,動物,浅所海岸の白鳥,B
462,南関東,千葉,鴨川市,自然,動物,鯛の浦のタイ,B
463,東京,東京,小笠原村,自然,動物,小笠原のクジラ・イルカ,A
464,東京,東京,御蔵島村,自然,動物,御蔵島のイルカ,A
465,東京,東京,小笠原村,自然,動物,小笠原のアオウミガメの産卵,B
466,北陸,新潟,佐渡市,自然,動物,佐渡のトキ,A
467,北陸,新潟,阿賀野市,自然,動物,瓢湖の白鳥,B
468,北陸,富山,立山町,自然,動物,立山のライチョウ,A
469,東海,長野,山ノ内町,自然,動物,地獄谷野猿公苑のサル,A
470,東海,静岡,南伊豆町,自然,動物,波勝崎のサル,B
471,北関西,滋賀,米原市,自然,動物,長岡のゲンジボタル,B
472,中国,兵庫,豊岡市,自然,動物,豊岡のコウノトリ,A
473,南関西,奈良,奈良市,自然,動物,奈良のシカ,A
474,中国,山口,周南市,自然,動物,八代のツル,B
475,四国,徳島,美波町,自然,動物,大浜海岸のアカウミガメ,B
476,四国,高知,四万十市/室戸市/他,自然,動物,土佐湾のクジラ,B
477,九州,大分,大分市,自然,動物,高崎山のサル,B
478,九州,宮崎,串間市,自然,動物,幸島のサル,B
479,九州,宮崎,串間市,自然,動物,都井岬の岬馬,B
480,九州,鹿児島,出水市,自然,動物,出水のツル,A
481,九州,鹿児島,屋久島町,自然,動物,永田いなか浜のウミガメ,A
482,九州,沖縄,座間味村,自然,動物,座間味のクジラ,B
483,九州,沖縄,与那国町,自然,動物,与那国の与那国馬,B
484,北海道,北海道,礼文町,自然,植物,礼文島の高山植物群落,A
485,北海道,北海道,小清水町,自然,植物,涛沸湖畔の原生花園,B
486,北海道,北海道,新ひだか町,自然,植物,二十間道路の桜並木,B
487,北海道,北海道,滝上町,自然,植物,滝上公園シバザクラ,B
488,北海道,北海道,松前町,自然,植物,松前のサクラ,B
489,北海道,北海道,釧路市,自然,植物,阿寒湖のマリモ,B
490,北海道,北海道,網走市,自然,植物,能取湖畔のアッケシソウ,B
491,北海道,北海道,札幌市,自然,植物,札幌のライラック,B
492,北海道,北海道,様似町,自然,植物,アポイ岳高山植物群落,B
493,東北,青森,弘前市,自然,植物,弘前城のサクラ,A
494,東北,青森,五所川原市,自然,植物,県立芦野公園のサクラ,B
495,東北,青森,青森市,自然,植物,馬場山のアカマツ巨樹,B
496,東北,青森,青森市　他,自然,植物,八甲田のブナ林,B
497,東北,岩手,北上市,自然,植物,北上市立公園展勝地のサクラ,A
498,東北,岩手,雫石町,自然,植物,小岩井農場の一本桜,B
499,東北,宮城,柴田町/大河原町,自然,植物,白石川堤のサクラ（一目千本ザクラ）,B
500,東北,秋田,能代市,自然,植物,仁鮒水沢スギ植物群落,B
501,東北,秋田,秋田市,自然,植物,阿仁のブナ林,B
502,東北,秋田,仙北市,自然,植物,桧木内川堤の吉野ザクラ,B
503,東北,秋田,仙北市,自然,植物,抱返り渓谷の紅葉,B
504,東北,秋田,横手市,自然,植物,真人公園のサクラ,B
505,東北,秋田,秋田市,自然,植物,めおと杉,B
506,東北,山形,山形市/天童市/寒河江市/上山市/米沢市/酒田市/河北町/山辺町/白鷹町,自然,植物,ベニバナ（高瀬・横根・出羽）,B
507,東北,山形,東根市,自然,植物,東根の大ケヤキ,B
508,東北,山形,南陽市,自然,植物,烏帽子山公園のサクラ,B
509,東北,山形,真室川町,自然,植物,滝の沢の一本杉,B
510,東北,福島,三春町,自然,植物,三春滝ザクラ,A
511,東北,福島,福島市,自然,植物,花見山の花木,B
512,東北,福島,須賀川市,自然,植物,須賀川牡丹園,B
513,東北,福島,古殿町,自然,植物,越代のサクラ,B
514,北関東,茨城,日立市,自然,植物,かみね公園・平和通りのサクラ,B
515,北関東,栃木,日光市,自然,植物,日光杉並木,S
516,北関東,栃木,足利市,自然,植物,あしかがフラワーパークのフジ,B
517,北関東,栃木,日光市,自然,植物,霧降高原のニッコウキスゲ,B
518,北関東,栃木,那須町,自然,植物,那須高原ツツジ群落,B
519,北関東,栃木,宇都宮市/日光市,自然,植物,日光街道桜並木のサクラ,B
520,北関東,群馬,高崎市,人文,郷土景観,榛名梅林,B
521,北関東,群馬,前橋市,自然,植物,赤城南面千本ザクラ,B
522,北関東,群馬,嬬恋村,自然,植物,湯ノ丸レンゲツツジ群落,B
523,北関東,群馬,館林市,自然,植物,つつじガ岡公園のつつじ,B
524,北関東,群馬,藤岡市,自然,植物,桜山公園のサクラ,B
525,南関東,埼玉,幸手市,自然,植物,権現堂の桜堤,B
526,南関東,埼玉,越生町,人文,郷土景観,越生梅林,B
527,南関東,埼玉,春日部市,自然,植物,牛島のフジ,B
528,南関東,埼玉,熊谷市,自然,植物,熊谷桜堤のサクラ,B
529,南関東,埼玉,長瀞町,自然,植物,長瀞のサクラ,B
530,南関東,埼玉,さいたま市,自然,植物,田島ケ原のサクラソウ,B
531,南関東,千葉,茂原市,自然,植物,茂原公園のサクラ,B
532,南関東,千葉,大多喜町,自然,植物,麻綿原のアジサイ,B
533,南関東,千葉,野田市,自然,植物,清水公園のサクラ,B
534,東京,東京,千代田区,自然,植物,千鳥ヶ淵・牛ヶ淵のサクラ,A
535,東京,東京,台東区,自然,植物,上野恩賜公園のサクラ,B
536,東京,東京,新宿区,自然,植物,絵画館前イチョウ並木,B
537,東京,東京,利島村,自然,植物,利島のツバキ,B
538,東京,東京,北区,自然,植物,飛鳥山公園のサクラ,B
539,東京,東京,大島町,自然,植物,大島のツバキ,B
540,東京,東京,八王子市,自然,植物,甲州街道イチョウ並木,B
541,東京,東京,港区/渋谷区,自然,植物,表参道ケヤキ並木,B
542,東京,東京,府中市,自然,植物,馬場大門ケヤキ並木,B
543,南関東,神奈川,横浜市,自然,植物,県立三ッ池公園のサクラ,B
544,南関東,神奈川,横須賀市,自然,植物,衣笠山公園のサクラ,B
545,南関東,神奈川,小田原市,人文,郷土景観,曽我梅林,B
546,北陸,新潟,佐渡市,自然,植物,大野亀の黄花カンゾウ,B
547,北陸,新潟,上越市,自然,植物,高田城跡のサクラ,B
548,北陸,新潟,田上町,自然,植物,護摩堂山のアジサイ,B
549,北陸,新潟,燕市,自然,植物,大河津分水のサクラ,B
550,北陸,新潟,五泉市,自然,植物,村松公園のサクラ,B
551,北陸,富山,高岡市,自然,植物,高岡古城公園のサクラ,B
552,北陸,富山,魚津市,自然,植物,富山湾の埋没林,B
553,北陸,富山,立山町,自然,植物,美女平の立山杉,B
554,北陸,富山,富山市,自然,植物,松川のサクラ,B
555,北陸,福井,福井市,自然,植物,足羽川・足羽山公園のサクラ,B
556,北陸,福井,福井市/越前町/他,自然,植物,越前海岸の水仙,B
557,東海,山梨,富士河口湖町/鳴沢村,自然,植物,青木ヶ原の樹海,A
558,東海,長野,諏訪市,自然,植物,霧ヶ峰のニッコウキスゲ,A
559,東海,長野,伊那市,自然,植物,高遠のサクラ,A
560,東海,長野,木島平村,自然,植物,カヤの平のブナ林,B
561,東海,長野,軽井沢町,自然,植物,旧軽井沢のカラマツ並木,B
562,東海,長野,白馬村/糸魚川市/他,自然,植物,白馬連山高山植物帯,B
563,北陸,岐阜,高山市,自然,植物,荘川桜,B
564,北陸,岐阜,本巣市,自然,植物,根尾谷の淡墨ザクラ,B
565,北陸,岐阜,郡上市,自然,植物,石徹白のスギ,B
566,北陸,岐阜,各務原市,自然,植物,新境川堤のサクラ,B
567,北陸,岐阜,海津市,自然,植物,千本松原,B
568,東海,静岡,下田市,自然,植物,下田公園のアジサイ,B
569,東海,静岡,富士宮市,自然,植物,狩宿下馬ザクラ,B
570,東海,静岡,河津町,自然,植物,河津ザクラ,B
571,東海,静岡,浜松市、湖西市,自然,植物,旧東海道松並木,B
572,東海,愛知,豊川市,自然,植物,御油の松並木,B
573,東海,愛知,蒲郡市,人文,神社・寺院・教会,八百富神社,B
574,東海,愛知,豊田市,自然,植物,香嵐渓の紅葉,B
575,北関西,滋賀,高島市,自然,植物,海津大崎のサクラ,B
576,北関西,滋賀,日野町,自然,植物,鎌掛谷の石楠花,B
577,北関西,滋賀,高島市,自然,植物,マキノ高原のメタセコイア並木,B
578,北関西,京都,京都市,自然,植物,御室のサクラ,A
579,北関西,京都,京都市,人文,郷土景観,北山杉,B
580,北関西,京都,京都市,自然,植物,円山公園のサクラ,B
581,北関西,京都,京都市,自然,植物,嵐山の紅葉,B
582,南関西,大阪,大阪市,自然,植物,造幣局のサクラ,B
583,南関西,大阪,能勢町,自然,植物,野間の大ケヤキ,B
584,南関西,大阪,箕面市,自然,植物,箕面公園の紅葉,B
585,南関西,大阪,吹田市,自然,植物,万博記念公園のサクラ,B
586,南関西,大阪,大阪市,自然,植物,毛馬桜之宮公園のサクラ,B
587,南関西,大阪,高槻市,自然,植物,摂津峡公園のサクラ,B
588,中国,兵庫,南あわじ市,自然,植物,淡路島の水仙,B
589,中国,兵庫,西宮市,自然,植物,夙川公園・夙川河川敷緑地のサクラ,B
590,南関西,奈良,吉野町,自然,植物,吉野山のサクラ,S
591,南関西,奈良,奈良市,自然,植物,春日山原始林,B
592,南関西,奈良,奈良市,人文,郷土景観,月ヶ瀬梅林,B
593,南関西,奈良,五條市,人文,郷土景観,賀名生の梅林,B
594,南関西,奈良,斑鳩町,自然,植物,竜田公園の紅葉,B
595,南関西,和歌山,那智勝浦町,自然,植物,那智原始林,B
596,南関西,和歌山,みなべ町,人文,郷土景観,南部梅林,B
597,中国,広島,尾道市,自然,植物,千光寺公園のサクラ,B
598,中国,広島,庄原市,自然,植物,上野公園のサクラ,B
599,四国,徳島,東みよし町,自然,植物,加茂の大クス,B
600,四国,香川,三豊市,自然,植物,紫雲出山のサクラ,B
601,四国,高知,大豊町,自然,植物,杉の大スギ（八坂神社境内）,B
602,四国,高知,香美市,自然,植物,鏡野公園のサクラ,B
603,九州,福岡,豊前市,自然,植物,犬ヶ岳のシャクシシャクナゲ,B
604,九州,福岡,福岡市,自然,植物,西公園のサクラ,B
605,九州,福岡,久留米市,自然,植物,柳坂曽根のハゼ並木,B
606,九州,佐賀,小城市,自然,植物,小城公園のサクラ,B
607,九州,佐賀,武雄市,自然,植物,御船山のウメ・ツツジ,B
608,九州,佐賀,唐津市,自然,植物,見帰りの滝のアジサイ,B
609,九州,長崎,長崎市,自然,植物,野母崎の水仙,B
610,九州,長崎,大村市,自然,植物,大村公園のサクラ,B
611,九州,長崎,雲仙市,自然,植物,池の原ミヤマキリシマツツジ,B
612,九州,熊本,水上村,自然,植物,市房ダム湖畔のサクラ,B
613,九州,大分,竹田市,自然,植物,大船山のミヤマキリシマ,A
614,九州,宮崎,綾町,自然,植物,綾の照葉樹林,B
615,九州,宮崎,串間市,自然,植物,都井岬のソテツ群落,B
616,九州,宮崎,宮崎市,自然,植物,内海のヤッコソウ,B
617,九州,宮崎,宮崎市,自然,植物,青島の亜熱帯性植物群落,B
618,九州,宮崎,都城市,自然,植物,母智丘公園のサクラ,B
619,九州,宮崎,宮崎市,自然,植物,県庁楠並木通り,B
620,九州,宮崎,宮崎市,自然,植物,フェニックス・ワシントンヤシ並木,B
621,九州,鹿児島,屋久島町,自然,植物,屋久島の森,S
622,九州,鹿児島,伊佐市,自然,植物,忠元公園のサクラ,B
623,九州,鹿児島,南さつま市,自然,植物,坊津町のソテツ,B
624,九州,鹿児島,宇検村/大和村,自然,植物,湯湾岳の照葉樹林,B
625,九州,鹿児島,龍郷町,自然,植物,安木屋場のソテツ・バショウ群生地,B
626,九州,鹿児島,奄美市,自然,植物,住用のマングロ―ブ林,B
627,九州,鹿児島,志布志市,自然,植物,枇榔島亜熱帯性植物群落,B
628,九州,鹿児島,姶良市,自然,植物,蒲生のクス,B
629,九州,鹿児島,屋久島町,自然,植物,縄文杉,B
630,九州,鹿児島,屋久島町,自然,植物,弥生杉,B
631,九州,鹿児島,屋久島町,自然,植物,紀元杉,B
632,九州,沖縄,国頭村,自然,植物,やんばるの植物群落,A
633,九州,沖縄,竹富町,自然,植物,仲間川流域の植物群落,A
634,九州,沖縄,竹富町,自然,植物,浦内川流域の植物群落,B
635,九州,沖縄,竹富町,自然,植物,竹富町のサキシマスオウノキ,B
636,中国,兵庫,朝来市,自然,自然現象,竹田城の雲海,A
637,北海道,北海道,網走市/紋別市他,自然,自然現象,オホーツク海沿岸の流氷,A
638,東北,青森,青森市,自然,自然現象,八甲田山の樹氷,A
639,東北,秋田,鹿角市,自然,自然現象,後生掛の泥火山,B
640,北関東,栃木,日光市,自然,自然現象,雲竜渓谷の氷瀑,A
641,南関東,埼玉,秩父市,自然,自然現象,三十槌の氷柱,B
642,北陸,富山,魚津市,自然,自然現象,富山湾の蜃気楼,A
643,東海,長野,岡谷市/諏訪市/他,自然,自然現象,諏訪湖の御神渡,B
644,四国,愛媛,大洲市,自然,自然現象,肱川あらし（肱川の朝霧、雲海）,A
