,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
7204,伊方きらら館,38,38442,‐,伊方町九町越3-179-1,6,,,,,,,,,,,
7205,瀬戸農業公園,38,38442,‐,伊方町塩成293,6,,,,,,,,,,,
7206,佐田岬観光物産センター,38,38442,‐,伊方町串195,5,,,,,,,,,,,
7207,きなはいや伊方まつり,38,38442,‐,伊方町,1,,,,,,,,,,,
7208,四万十川学習センター,38,38484,‐,松野町延野々1510-1,2,,,,,,,,,,,
7209,虹の森公園,38,38484,‐,松野町延野1510-1,6,,,,,,,,,,,
7210,森の国ぽっぽ温泉,38,38484,‐,松野町大字松丸1661-13,3,,,,,,,,,,,
7211,ぽっぽ音楽祭,38,38484,‐,松野町,1,,,,,,,,,,,
7212,ゆかたまつり,38,38484,‐,松野町,1,,,,,,,,,,,
7213,森の国の夏祭り,38,38484,‐,松野町,1,,,,,,,,,,,
7214,松野秋まつり,38,38484,‐,松野町,1,,,,,,,,,,,
7215,森の国文化祭,38,38484,‐,松野町,1,,,,,,,,,,,
7216,安森洞そうめん流し,38,38488,‐,鬼北町小松安森2305,5,,,,,,,,,,,
7217,成川渓谷休養センター,38,38488,‐,鬼北町大字奈良,5,,,,,,,,,,,
7218,鬼北総合公園,38,38488,‐,鬼北町永野市1290-1,4,,,,,,,,,,,
7219,高月温泉,38,38488,‐,鬼北町奈良成川,3,,,,,,,,,,,
7220,森の三角ぼうし,38,38488,‐,鬼北町永野市138-6,6,,,,,,,,,,,
7221,日吉夢産地,38,38488,‐,鬼北町下鍵山54,6,,,,,,,,,,,
7222,でちこんか,38,38488,‐,鬼北町（役場裏奈良川河川敷）,1,,,,,,,,,,,
7223,四万十源流コンサート,38,38488,‐,鬼北町,1,,,,,,,,,,,
7224,いやし寄席,38,38488,‐,鬼北町,1,,,,,,,,,,,
7225,広見川上り駅伝大会,38,38488,‐,鬼北町,1,,,,,,,,,,,
7226,きほく芸能まつり,38,38488,‐,鬼北町,1,,,,,,,,,,,
7227,鬼北の里のひなまつり,38,38488,‐,鬼北町,1,,,,,,,,,,,
7228,大本神社清明祭,38,38488,‐,鬼北町,1,,,,,,,,,,,
7229,成川渓谷桜まつり,38,38488,‐,鬼北町,1,,,,,,,,,,,
7230,鬼北各町内夏まつり,38,38488,‐,鬼北町,1,,,,,,,,,,,
7231,須ノ川公園,38,38506,‐,愛南町須ノ川288,1,,,,,,,,,,,
7232,篠山,38,38506,‐,愛南町正木,1,,,,,,,,,,,
7233,海中公園,38,38506,‐,愛南町鹿島,1,,,,,,,,,,,
7234,高茂岬,38,38506,‐,愛南町,1,,,,,,,,,,,
7235,フレッシュ一本松,38,38506,‐,愛南町増田5470,6,,,,,,,,,,,
7236,松軒山公園,38,38506,‐,愛南町御荘長州,4,,,,,,,,,,,
7237,馬瀬山公園,38,38506,‐,愛南町御荘平城5688,4,,,,,,,,,,,
7238,御荘プール,38,38506,‐,愛南町御荘平城728,4,,,,,,,,,,,
7239,南レク城辺公園多目的グランド,38,38506,‐,愛南町蓮乗寺,4,,,,,,,,,,,
7240,あけぼのフレッシュゾーン,38,38506,‐,愛南町増田,4,,,,,,,,,,,
7241,ゆらり内海,38,38506,‐,愛南町須ノ川286,3,,,,,,,,,,,
7242,山出憩いの里温泉,38,38506,‐,愛南町緑丙4082,3,,,,,,,,,,,
7243,あけぼの荘,38,38506,‐,愛南町増田5470,3,,,,,,,,,,,
7244,道の駅みしょうＭＩＣ,38,38506,‐,愛南町御荘平城4296-1,6,,,,,,,,,,,
7245,夏祭り,38,38506,‐,愛南町御荘,1,,,,,,,,,,,
7246,愛南びやびや祭り,38,38506,‐,愛南町深浦,1,,,,,,,,,,,
7247,まるゴチ,38,38506,‐,愛南町,1,,,,,,,,,,,
7248,空手道選手権大会,38,38506,‐,愛南町,1,,,,,,,,,,,
7249,どろんこサッカー,38,38506,‐,愛南町,1,,,,,,,,,,,
7250,松島,04,04401,岩石・洞窟,松島町松島,-1,,,,,,,,,,,
7251,蔵王の樹氷,04,04301,自然現象,蔵王町,-1,,,,,,,,,,,
7252,瑞厳寺,04,04401,神社・寺院・教会,松島町松島字町内91,-1,,,,,,,,,,,
7253,仙台七夕まつり,04,04101,年中行事,仙台市,-1,,,,,,,,,,,
7254,鳴子温泉の潟沼、温泉神社、滝の湯,04,04215,温泉,大崎市,-1,,,,,,,,,,,
7255,鳴子峡,04,04215,河川・峡谷,大崎市,-1,,,,,,,,,,,
7256,指扇まつり,11,11101,‐,さいたま市西区指扇4474（滝沼川遊水地）,1,,,,,,,,,,,
7257,大盆栽まつり,11,11102,‐,さいたま市北区盆栽町267-1,1,,,,,,,,,,,
7258,花と緑の祭典,11,11102,‐,さいたま市北区見沼2-94,1,,,,,,,,,,,
7259,農業祭,11,11102,‐,さいたま市北区見沼2-94,1,,,,,,,,,,,
7260,みやはらまつり,11,11102,‐,さいたま市北区宮原町,1,,,,,,,,,,,
7261,日進七夕まつり,11,11102,‐,さいたま市北区,1,,,,,,,,,,,
7262,鉄道博物館,11,11103,博物館・美術館,さいたま市大宮区大成町3-47,-1,,,,,,,,,,,
7263,茅の輪くぐりと植木草花市,11,11103,‐,さいたま市大宮区高鼻町1-407（武蔵一宮氷川神社）,1,,,,,,,,,,,
7264,十日市,11,11103,‐,さいたま市大宮区高鼻町1-407,1,,,,,,,,,,,
7265,さいたま市花火大会（大宮）,11,11103,‐,さいたま市大宮区寿能町2（大和田公園）,1,,,,,,,,,,,
7266,大宮公園,11,11103,‐,さいたま市大宮区高鼻町4（ほか）,1,,,,,,,,,,,
7267,埼玉県立歴史と民俗の博物館,11,11103,‐,さいたま市大宮区高鼻町4-219,2,,,,,,,,,,,
7268,大宮西口夏まつり,11,11103,‐,さいたま市大宮区,1,,,,,,,,,,,
7269,スパークカーニバル,11,11103,‐,さいたま市大宮区,1,,,,,,,,,,,
7270,中山道まつり,11,11103,‐,さいたま市大宮区,1,,,,,,,,,,,
7271,東大宮サマーフェスティバル,11,11104,‐,さいたま市見沼区東大宮5-42,1,,,,,,,,,,,
7272,ばらまつり,11,11105,‐,さいたま市中央区本町西1（与野公園）,1,,,,,,,,,,,
7273,与野夏まつり,11,11105,‐,さいたま市中央区本町西（本町通り周辺）,1,,,,,,,,,,,
7274,コラボさいたま,11,11105,‐,さいたま市中央区新都心8,1,,,,,,,,,,,
7275,さいたまスーパーアリーナ,11,11105,‐,さいたま市中央区新都心8,1,,,,,,,,,,,
7276,さくら草まつり,11,11106,‐,さいたま市桜区田島大字（さくら草公園）,1,,,,,,,,,,,
7277,秋ケ瀬公園,11,11106,‐,さいたま市桜区道場4-17,4,,,,,,,,,,,
7278,うなぎまつり,11,11107,‐,さいたま市浦和区常盤6-4-4,1,,,,,,,,,,,
7279,みこしパレード,11,11107,‐,さいたま市浦和区,1,,,,,,,,,,,
7280,音楽パレード,11,11107,‐,さいたま市浦和区,1,,,,,,,,,,,
7281,十二日まち,11,11107,‐,さいたま市浦和区岸町3-17-25,1,,,,,,,,,,,
7282,埼玉県立近代美術館,11,11107,‐,さいたま市浦和区常盤9-30,2,,,,,,,,,,,
7283,南浦和よさこい,11,11108,‐,さいたま市南区南浦和,1,,,,,,,,,,,
7284,アグリフェスタ,11,11109,‐,さいたま市緑区大崎3170-1（大崎公園）,1,,,,,,,,,,,
7285,さいたま市花火大会（浦和）,11,11109,‐,さいたま市緑区大間木地内（大間木公園周辺）,1,,,,,,,,,,,
7286,埼玉Ｂ級ご当地グルメ王決定戦,11,11109,‐,さいたま市緑区,1,,,,,,,,,,,
7287,まちかど雛めぐり,11,11110,‐,さいたま市岩槻区（岩槻駅東口周辺商店街）,1,,,,,,,,,,,
7288,桜まつり,11,11110,‐,さいたま市岩槻区太田3-4（岩槻城址公園）,1,,,,,,,,,,,
7289,流しびな,11,11110,‐,さいたま市岩槻区太田3-4（岩槻城址公園）,1,,,,,,,,,,,
7290,岩槻まつり,11,11110,‐,さいたま市岩槻区本町,1,,,,,,,,,,,
7291,さいたま市花火大会（岩槻）,11,11110,‐,さいたま市岩槻区大字村国（岩槻文化公園）,1,,,,,,,,,,,
7292,川越の街並み,11,11201,集落・街,川越市幸町　および　元町1・2,-1,,,,,,,,,,,
7293,川越水上公園,11,11201,‐,川越市大字池辺880,4,,,,,,,,,,,
7294,リバーサイド,11,11202,‐,熊谷市村岡2043-1,6,,,,,,,,,,,
7295,道の駅めぬま,11,11202,‐,熊谷市弥藤吾720,6,,,,,,,,,,,
7296,熊谷荒川緑地,11,11202,‐,熊谷市熊谷河川敷,4,,,,,,,,,,,
7297,村岡荒川緑地,11,11202,‐,熊谷市村岡,4,,,,,,,,,,,
7298,熊谷さくら運動公園,11,11202,‐,熊谷市小島157-1,4,,,,,,,,,,,
7299,大麻生ゴルフ場,11,11202,‐,熊谷市大麻生753,4,,,,,,,,,,,
7300,釣り堀,11,11202,‐,熊谷市,4,,,,,,,,,,,
7301,妻沼ゴルフ場,11,11202,‐,熊谷市善ヶ島1038-1,4,,,,,,,,,,,
7302,健康スポーツセンター,11,11202,‐,熊谷市津田1788-1,4,,,,,,,,,,,
7303,切れ所,11,11202,‐,熊谷市小泉,4,,,,,,,,,,,
7304,めぬまラドン温泉,11,11202,‐,熊谷市江波27,3,,,,,,,,,,,
7305,星渓園,11,11202,‐,熊谷市鎌倉町32,2,,,,,,,,,,,
7306,妻沼聖天山,11,11202,‐,熊谷市妻沼1627,2,,,,,,,,,,,
7307,荻野吟子記念館,11,11202,‐,熊谷市俵瀬581-1,2,,,,,,,,,,,
7308,長島記念館,11,11202,‐,熊谷市小八林1022,2,,,,,,,,,,,
7309,保安寺,11,11202,‐,熊谷市箕輪180,2,,,,,,,,,,,
7310,熊谷さくら祭,11,11202,‐,熊谷市河原町（熊谷桜堤）,1,,,,,,,,,,,
7311,熊谷うちわ祭,11,11202,‐,熊谷市,1,,,,,,,,,,,
7312,熊谷花火大会,11,11202,‐,熊谷市河原町荒川河畔（荒川大橋下流）,1,,,,,,,,,,,
7313,とうろう流し,11,11202,‐,熊谷市星川1,1,,,,,,,,,,,
7314,熊谷えびす大商業祭,11,11202,‐,熊谷市,1,,,,,,,,,,,
7315,だるま市,11,11202,‐,熊谷市,1,,,,,,,,,,,
7316,産業祭,11,11202,‐,熊谷市上川上300,1,,,,,,,,,,,
7317,駅からハイキング,11,11202,‐,熊谷市,1,,,,,,,,,,,
7318,出初め式,11,11202,‐,熊谷市宮町2-93（ほか）,1,,,,,,,,,,,
7319,能護寺（あじさい寺）アジサイ開花期間中参観,11,11202,‐,熊谷市永井太田1141,1,,,,,,,,,,,
7320,大我井神社火祭り,11,11202,‐,熊谷市妻沼1480-1,1,,,,,,,,,,,
7321,熊谷めぬまグライダーフェスタ,11,11202,‐,熊谷市葛和田（利根川河川敷）,1,,,,,,,,,,,
7322,めぬま祭り,11,11202,‐,熊谷市妻沼（妻沼商店街本通り）,1,,,,,,,,,,,
7323,めぬまカップ,11,11202,‐,熊谷市上川上300　および　葛和田地先（利根川総合運動公園）,1,,,,,,,,,,,
7324,おおさと夏まつり,11,11202,‐,熊谷市中曽根650,1,,,,,,,,,,,
7325,友山まつり,11,11202,‐,熊谷市冑山152,1,,,,,,,,,,,
7326,熊谷B級グルメ大会,11,11202,‐,熊谷市上川上300,1,,,,,,,,,,,
7327,こうなんホタル祭り,11,11202,‐,熊谷市千代325-1,1,,,,,,,,,,,
7328,こうなん祭り,11,11202,‐,熊谷市千代325-1,1,,,,,,,,,,,
7329,グリーンツーリズム,11,11202,‐,熊谷市,1,,,,,,,,,,,
7330,ニャオざねまつり,11,11202,‐,熊谷市本町2-62（熊谷市コミュニティひろば）,1,,,,,,,,,,,
7331,熊谷妻沼手づくり市,11,11202,‐,熊谷市妻沼1537-2（ほか）,1,,,,,,,,,,,
7332,めぬま商工祭,11,11202,‐,熊谷市妻沼1706-1（ほか）,1,,,,,,,,,,,
7333,中の淵,11,11202,‐,熊谷市小八林,4,,,,,,,,,,,
7334,川口オートレース場,11,11203,‐,川口市青木5-21-1,6,,,,,,,,,,,
7335,川口緑化センター,11,11203,‐,川口市安行領家844-2,5,,,,,,,,,,,
7336,川口市立グリーンセンター（流水プール・スケート場）,11,11203,‐,川口市新井宿700,4,,,,,,,,,,,
7337,浮間ゴルフ場,11,11203,‐,川口市飯原町14-1,4,,,,,,,,,,,
7338,西スポーツセンター（プール）,11,11203,‐,川口市川口6-9-29,4,,,,,,,,,,,
7339,川口市立グリーンセンター,11,11203,‐,川口市新井宿700,2,,,,,,,,,,,
7340,川口市立科学館,11,11203,‐,川口市上青木3-12-18（ＳＫＩＰシティ内）,2,,,,,,,,,,,
7341,川口市立アートギャラリー・アトリア,11,11203,‐,川口市並木元町1-76,2,,,,,,,,,,,
7342,ＳＫＩＰシティ国際Ｄシネマ映画祭,11,11203,‐,川口市上青木3-12-63,1,,,,,,,,,,,
7343,川口国際交流フェスティバル,11,11203,‐,川口市川口3-1-1,1,,,,,,,,,,,
7344,ふれあい祭り,11,11203,‐,川口市飯原町14-1,1,,,,,,,,,,,
7345,たたら祭り,11,11203,‐,川口市青木5-21-1,1,,,,,,,,,,,
7346,川口B級グルメ大会,11,11203,‐,川口市西川口3-18-1（横曽根消防署裏）,1,,,,,,,,,,,
7347,川口市花の文化展,11,11203,‐,川口市川口3-1-1　および　安行領家844-2,1,,,,,,,,,,,
7348,川口宿鳩ヶ谷宿日光御成道まつり,11,11203,‐,川口市,1,,,,,,,,,,,
7349,商工まつり／鳩ヶ谷まつり,11,11203,‐,川口市青木2-1-2,1,,,,,,,,,,,
7350,彩の国ビジュアルプラザ映像ミュージアム,11,11203,‐,川口市上青木3-12-63,2,,,,,,,,,,,
7351,郷土博物館,11,11206,‐,行田市本丸17-23,2,,,,,,,,,,,
7352,古代蓮の里,11,11206,‐,行田市小針2375-1,4,,,,,,,,,,,
7353,古代蓮会館,11,11206,‐,行田市小針2375-1,2,,,,,,,,,,,
7354,総合体育館,11,11206,‐,行田市和田1242,4,,,,,,,,,,,
7355,市民プール,11,11206,‐,行田市和田1242,4,,,,,,,,,,,
7356,野球場,11,11206,‐,行田市和田1242,4,,,,,,,,,,,
7357,庭球場,11,11206,‐,行田市和田1242,4,,,,,,,,,,,
7358,弓道場,11,11206,‐,行田市和田1242,4,,,,,,,,,,,
7359,自由広場,11,11206,‐,行田市和田1242,4,,,,,,,,,,,
7360,河川敷,11,11206,‐,行田市,1,,,,,,,,,,,
7361,利根大堰,11,11206,‐,行田市須加,2,,,,,,,,,,,
7362,春まつり,11,11206,‐,行田市,1,,,,,,,,,,,
7363,さきたま火祭り,11,11206,‐,行田市埼玉4834（さきたま古墳公園）,1,,,,,,,,,,,
7364,蓮まつり,11,11206,‐,行田市小針2375-2,1,,,,,,,,,,,
7365,浮き城まつり,11,11206,‐,行田市,1,,,,,,,,,,,
7366,B級グルメ大会,11,11206,‐,行田市埼玉4834（さきたま古墳公園）,1,,,,,,,,,,,
7367,忍城時代まつり,11,11206,‐,行田市本丸2-5（ほか）,1,,,,,,,,,,,
7368,酉の市,11,11206,‐,行田市行田24-21,1,,,,,,,,,,,
7369,はにわの館,11,11206,‐,行田市埼玉5239-2,4,,,,,,,,,,,
7370,田んぼアート米づくり体験事業（田植え）,11,11206,‐,行田市小針2375-2,1,,,,,,,,,,,
7371,田んぼアート米づくり体験事業（稲刈り）,11,11206,‐,行田市小針2375-2,1,,,,,,,,,,,
7372,利根大堰サケの遡上・採卵会,11,11206,‐,行田市須加,1,,,,,,,,,,,
7373,鉄剣マラソン,11,11206,‐,行田市小針2375-2,1,,,,,,,,,,,
7374,駅からハイキング,11,11206,‐,行田市,1,,,,,,,,,,,
7375,古代蓮の里売店,11,11206,‐,行田市小針2375-2,5,,,,,,,,,,,
7376,桜ボンボリまつり,11,11206,‐,行田市水城公園1249,1,,,,,,,,,,,
7377,ゆく年くる年,11,11206,‐,行田市本丸17-23,1,,,,,,,,,,,
7378,城下町商店街夜市～活性力の創造～,11,11206,‐,行田市,1,,,,,,,,,,,
7379,ｅ（いい）まち行田・未来フェスタ～誇郷の創造～,11,11206,‐,行田市,1,,,,,,,,,,,
7380,忍城城下町楽市楽座～人が財産のまちに～,11,11206,‐,行田市,1,,,,,,,,,,,
7381,挑戦～生きる力～,11,11206,‐,行田市,1,,,,,,,,,,,
7382,２０１２ぎょうだ夢まつり,11,11206,‐,行田市小針2375-2,1,,,,,,,,,,,
7383,観光情報館ぶらっと♪ぎょうだ,11,11206,‐,行田市忍2-1-8,6,,,,,,,,,,,
7384,第６４回行田市文化祭,11,11206,‐,行田市,1,,,,,,,,,,,
7385,第２３回浮城の町ぎょうだ子どもまつり,11,11206,‐,行田市,1,,,,,,,,,,,
7386,第５５回記念県北美術展,11,11206,‐,行田市和田1242,1,,,,,,,,,,,
7387,ときめきレインボーフェスティバル,11,11206,‐,行田市本丸2-20,1,,,,,,,,,,,
7388,産業文化会館,11,11206,‐,行田市本丸2-20,1,,,,,,,,,,,
7389,牧貞舎,11,11206,‐,行田市忍1-4-11,2,,,,,,,,,,,
7390,足袋と暮らしの博物館,11,11206,‐,行田市行田1-2,2,,,,,,,,,,,
7391,行田サイクリングセンター,11,11206,‐,行田市大字須加4426,4,,,,,,,,,,,
7392,横田酒造,11,11206,‐,行田市桜町2-29-3,2,,,,,,,,,,,
7393,埼玉県立さきたま史跡の博物館,11,11206,‐,行田市埼玉4834,2,,,,,,,,,,,
7394,秩父夜祭,11,11207,年中行事,秩父市番場町1-3（秩父神社）,1,,,,,,,,,,,
7395,道の駅　ちちぶ,11,11207,‐,秩父市大宮4625,6,,,,,,,,,,,
7396,道の駅　龍勢会館,11,11207,‐,秩父市吉田久長32,6,,,,,,,,,,,
7397,道の駅　あらかわ,11,11207,‐,秩父市荒川日野538-1,6,,,,,,,,,,,
7398,そば処　ちちぶ花見の里,11,11207,‐,秩父市荒川上田野413-3,5,,,,,,,,,,,
7399,ユニオンエースゴルフクラブ,11,11207,‐,秩父市下吉田8371-3,4,,,,,,,,,,,
7400,吉田元気村,11,11207,‐,秩父市上吉田4942-1,4,,,,,,,,,,,
7401,星音の湯,11,11207,‐,秩父市下吉田468,3,,,,,,,,,,,
7402,大滝温泉　遊湯館,11,11207,‐,秩父市大滝4277-2,3,,,,,,,,,,,
7403,秩父まつり会館,11,11207,‐,秩父市番場町2-8,2,,,,,,,,,,,
7404,ちちぶ銘仙館,11,11207,‐,秩父市熊木町28-1,2,,,,,,,,,,,
7405,雲取山荘,11,11207,‐,秩父市野坂町2-13-34,1,,,,,,,,,,,
7406,芝桜まつり,11,11207,‐,秩父市大宮6360（羊山公園）,1,,,,,,,,,,,
7407,秩父川瀬祭,11,11207,‐,秩父市番場町1-3（秩父神社）,1,,,,,,,,,,,
7408,龍勢祭,11,11207,‐,秩父市吉田久長32,1,,,,,,,,,,,
7409,吉田よいとこ祭,11,11207,‐,秩父市下吉田427,1,,,,,,,,,,,
7410,三十槌の氷柱,11,11207,‐,秩父市大滝4066-2,1,,,,,,,,,,,
7411,中津峡,11,11207,‐,秩父市中津川,1,,,,,,,,,,,
7412,荒川しだれ桜まつり,11,11207,‐,秩父市荒川上田野557・690・1926,1,,,,,,,,,,,
7413,納涼花火大会,11,11207,‐,秩父市大宮4625（道の駅ちちぶ）,1,,,,,,,,,,,
7414,秩父はんじょう博,11,11207,‐,秩父市田村（秩父ミューズパーク）,1,,,,,,,,,,,
7415,西武園ゆうえんち,11,11208,‐,所沢市山口2964,4,,,,,,,,,,,
7416,狭山スキー場,11,11208,‐,所沢市上山口2167,4,,,,,,,,,,,
7417,西武園ゴルフ場,11,11208,‐,所沢市荒幡1464,4,,,,,,,,,,,
7418,所沢市民体育館（ｂｊリーグ以外）,11,11208,‐,所沢市並木5-3,4,,,,,,,,,,,
7419,ところざわのゆり園,11,11208,‐,所沢市上山口2227,1,,,,,,,,,,,
7420,所沢市埋蔵文化調査センター,11,11208,‐,所沢市北野2-12-1,2,,,,,,,,,,,
7421,狭山湖,11,11208,‐,所沢市勝楽寺,1,,,,,,,,,,,
7422,ウォーキングイベント（西武鉄道）,11,11208,‐,所沢市内,1,,,,,,,,,,,
7423,所沢市民フェスティバル,11,11208,‐,所沢市並木1-9-1（所沢航空記念公園内）,1,,,,,,,,,,,
7424,所沢市民文化フェア,11,11208,‐,所沢市並木1-13,1,,,,,,,,,,,
7425,ところざわまつり,11,11208,‐,所沢市,1,,,,,,,,,,,
7426,所沢市民文化センター『ミューズ』,11,11208,‐,所沢市並木1-9-1,1,,,,,,,,,,,
7427,西武ドーム（プロ野球）,11,11208,‐,所沢市上山口2135,1,,,,,,,,,,,
7428,東川（桜）,11,11208,‐,所沢市西新井町　から　牛沼,1,,,,,,,,,,,
7429,砂川堀（桜）,11,11208,‐,所沢市小手指町2,1,,,,,,,,,,,
7430,西武園競輪場,11,11208,‐,所沢市荒幡1215,1,,,,,,,,,,,
7431,所沢市民体育館（ｂｊリーグ）,11,11208,‐,所沢市並木5-3,1,,,,,,,,,,,
7432,所沢シティマラソン大会,11,11208,‐,所沢市上山口2135（西部ドーム周辺）,1,,,,,,,,,,,
7433,滝の城まつり,11,11208,‐,所沢市大字城357,1,,,,,,,,,,,
7434,航空公園まつり,11,11208,‐,所沢市並木1-13,1,,,,,,,,,,,
7435,埼玉県いきものふれあいの里センター,11,11208,‐,所沢市荒幡782,1,,,,,,,,,,,
7436,所沢航空記念公園,11,11208,‐,所沢市並木1-13,4,,,,,,,,,,,
7437,所沢航空発祥記念館,11,11208,‐,所沢市並木1-13（所沢航空記念公園内）,2,,,,,,,,,,,
7438,新緑ツーデーマーチ,11,11209,‐,飯能市,1,,,,,,,,,,,
7439,奥むさし駅伝競走大会,11,11209,‐,飯能市,1,,,,,,,,,,,
7440,飯能まつり,11,11209,‐,飯能市,1,,,,,,,,,,,
7441,納涼大会花火大会,11,11209,‐,飯能市久下（飯能河原）,1,,,,,,,,,,,
7442,名栗ふるさと祭り,11,11209,‐,飯能市下名栗607-1,1,,,,,,,,,,,
7443,上名栗諏訪神社獅子舞,11,11209,‐,飯能市上名栗217,1,,,,,,,,,,,
7444,ほたる鑑賞会,11,11209,‐,飯能市下名栗607-1（お休み処やませみ周辺）,1,,,,,,,,,,,
7445,鳥居観音灯篭花火大会,11,11209,‐,飯能市上名栗3198,1,,,,,,,,,,,
7446,下名栗諏訪神社獅子舞,11,11209,‐,飯能市下名栗1050-1,1,,,,,,,,,,,
7447,檜渕諏訪神社獅子舞,11,11209,‐,飯能市上名栗1071-1,1,,,,,,,,,,,
7448,星宮神社獅子舞,11,11209,‐,飯能市上名栗217,1,,,,,,,,,,,
7449,上名栗八坂神社大祭,11,11209,‐,飯能市上名栗2940,1,,,,,,,,,,,
7450,名栗紅葉まつり,11,11209,‐,飯能市上名栗3198,1,,,,,,,,,,,
7451,さくらまつり,11,11209,‐,飯能市飯能226（中央公園）,1,,,,,,,,,,,
7452,東郷公園もみじまつり,11,11209,‐,飯能市坂石580（東郷公園）,1,,,,,,,,,,,
7453,雛飾りお宝展,11,11209,‐,飯能市本町2-2（ほか）,1,,,,,,,,,,,
7454,あさひ山展望公園,11,11209,‐,飯能市美杉台5-5,4,,,,,,,,,,,
7455,グリーンファーム（バーベキューサイト）,11,11210,‐,加須市上三俣1728,4,,,,,,,,,,,
7456,浮野・浮野の里（一般散策・あやめ祭り）,11,11210,‐,加須市多門寺815,1,,,,,,,,,,,
